config_id,plot_name,plot_width_m,plot_depth_m,plot_area_sqm,plot_area_cents,plot_area_sqft,facing,bhk_type,is_suitable,suitability_reason,net_buildable_area_sqm,net_buildable_width_m,net_buildable_depth_m,zone_public_pct,zone_private_pct,zone_service_pct,master_bedroom_target_w,master_bedroom_target_d,bedroom2_target_w,bedroom2_target_d,bedroom3_target_w,bedroom3_target_d,living_target_w,living_target_d,dining_target_w,dining_target_d,kitchen_target_w,kitchen_target_d,toilet_att_target_w,toilet_att_target_d,toilet_common_target_w,toilet_common_target_d,utility_target_w,utility_target_d,verandah_target_w,verandah_target_d,pooja_room_possible,staircase_possible,courtyard_possible,common_in_district,vastu_front_facing,layout_strategy,typical_use,road_width_typical_m,fsi_applicable,is_corner_plot,special_notes
239,15x20m Medium Plot,15,20,300,7.41,3229.17,W,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",186,12,15.5,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Coimbatore, Ooty, Kodaikanal","West entry acceptable, master bedroom SW corner",West entry verandah. Living room front. Dining adjacent. Master bedroom SE. Bedroom 2 NE. Bedroom 3 east-center. Kitchen and services NW corner block.,VILLA,9,2,0,
240,15x20m Medium Plot,15,20,300,7.41,3229.17,W,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",186,12,15.5,22,55,23,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Coimbatore, Ooty, Kodaikanal","West entry acceptable, master bedroom SW corner",West portico entry. Formal living front. Family room center. Master SE suite. Bedrooms 2-3 east wing. Bedroom 4 NE. Kitchen NW block with utility and service entry. Staircase core center.,VILLA,9,2,0,
241,15x24m Spacious,15,24,360,8.9,3875,N,1BHK,0,1BHK underutilizes this large plot; consider higher BHK for efficient FSI usage,234,12,19.5,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,8,2.4,0,1,0,"Chennai ECR, Coimbatore, Madurai","North entrance auspicious, master SW",Verandah spans north frontage. Living room behind verandah east-west axis. Bedroom in south zone. Kitchen and toilet on west service wall.,VILLA,9,2,0,
242,15x24m Spacious,15,24,360,8.9,3875,N,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",234,12,19.5,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,0,1,0,"Chennai ECR, Coimbatore, Madurai","North entrance auspicious, master SW",Verandah full north width. Living-dining spine east-west behind verandah. Master bedroom SW corner. Second bedroom SE. Kitchen and utility NW service block.,VILLA,9,2,0,
243,15x24m Spacious,15,24,360,8.9,3875,N,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",234,12,19.5,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai ECR, Coimbatore, Madurai","North entrance auspicious, master SW",North verandah full width. Living-dining open plan behind. Master bedroom SW. Bedroom 2 south-center. Bedroom 3 SE. Kitchen NW with utility. Staircase NE corner.,VILLA,9,2,0,
244,15x24m Spacious,15,24,360,8.9,3875,N,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",234,12,19.5,22,55,23,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai ECR, Coimbatore, Madurai","North entrance auspicious, master SW",Grand north verandah. Formal living and dining front zone. Master suite SW with walk-in. Bedrooms 2-3 south wing. Bedroom 4 east. Kitchen NW with pantry and utility. Central courtyard. Staircase NE.,VILLA,9,2,0,
245,15x24m Spacious,15,24,360,8.9,3875,S,1BHK,0,1BHK underutilizes this large plot; consider higher BHK for efficient FSI usage,234,12,19.5,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,8,2.4,0,1,0,"Chennai ECR, Coimbatore, Madurai","South entry needs vastu remedies, master SW",Entry verandah south. Living central spine. Bedroom placed north for privacy. Kitchen west side. Toilet between bedroom and kitchen.,VILLA,9,2,1,Corner plot allows two-side setback relaxation per DTCP rules.
246,15x24m Spacious,15,24,360,8.9,3875,S,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",234,12,19.5,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,0,1,0,"Chennai ECR, Coimbatore, Madurai","South entry needs vastu remedies, master SW",South verandah entry. Living room central. Master bedroom NW for vastu. Bedroom 2 NE. Kitchen SW with utility. Common toilet between bedrooms.,VILLA,9,2,0,
247,15x24m Spacious,15,24,360,8.9,3875,S,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",234,12,19.5,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai ECR, Coimbatore, Madurai","South entry needs vastu remedies, master SW",South verandah entry. Living central axis. Three bedrooms arranged north strip. Master NW per vastu. Kitchen SW service zone. Courtyard center if space allows.,VILLA,9,2,0,
248,15x24m Spacious,15,24,360,8.9,3875,S,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",234,12,19.5,22,55,23,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai ECR, Coimbatore, Madurai","South entry needs vastu remedies, master SW",South portico entry. Double-height living central. Master bedroom NW per vastu. Bedroom 2 NE. Bedrooms 3-4 north wing. Kitchen SW with service yard. Central courtyard with skylight.,VILLA,9,2,0,
249,15x24m Spacious,15,24,360,8.9,3875,E,1BHK,0,1BHK underutilizes this large plot; consider higher BHK for efficient FSI usage,234,12,19.5,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,8,2.4,0,1,0,"Chennai ECR, Coimbatore, Madurai",East facing most auspicious per vastu,East verandah full depth. Living room front east. Bedroom rear west corner. Kitchen south service strip. Toilet adjacent bedroom.,VILLA,9,2,0,
250,15x24m Spacious,15,24,360,8.9,3875,E,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",234,12,19.5,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,0,1,0,"Chennai ECR, Coimbatore, Madurai",East facing most auspicious per vastu,East verandah along frontage. Living room front-east. Dining behind living. Master bedroom SW corner. Bedroom 2 NW. Kitchen and services west wall.,VILLA,9,2,0,
251,15x24m Spacious,15,24,360,8.9,3875,E,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",234,12,19.5,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai ECR, Coimbatore, Madurai",East facing most auspicious per vastu,East verandah along depth. Living-dining front east half. Master bedroom SW. Bedrooms 2 and 3 west strip. Kitchen NW service block. Staircase south wall.,VILLA,9,2,0,
252,15x24m Spacious,15,24,360,8.9,3875,E,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",234,12,19.5,22,55,23,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai ECR, Coimbatore, Madurai",East facing most auspicious per vastu,East verandah grand entry. Living-dining front east wing. Master SW suite. Bedrooms 2-3 west wing. Bedroom 4 NW. Kitchen and utility west service block. Courtyard center. Staircase south.,VILLA,9,2,1,Corner plot allows two-side setback relaxation per DTCP rules.
253,15x24m Spacious,15,24,360,8.9,3875,W,1BHK,0,1BHK underutilizes this large plot; consider higher BHK for efficient FSI usage,234,12,19.5,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,8,2.4,0,1,0,"Chennai ECR, Coimbatore, Madurai","West entry acceptable, master bedroom SW corner",West entry verandah. Living front zone. Bedroom east rear for morning light. Kitchen and utility south strip. Toilet beside bedroom.,VILLA,9,2,0,
254,15x24m Spacious,15,24,360,8.9,3875,W,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",234,12,19.5,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,0,1,0,"Chennai ECR, Coimbatore, Madurai","West entry acceptable, master bedroom SW corner",West entry with verandah. Living-dining front zone. Master bedroom SE for morning sun. Bedroom 2 NE. Kitchen NW service corner with utility area.,VILLA,9,2,0,
255,15x24m Spacious,15,24,360,8.9,3875,W,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",234,12,19.5,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai ECR, Coimbatore, Madurai","West entry acceptable, master bedroom SW corner",West entry verandah. Living room front. Dining adjacent. Master bedroom SE. Bedroom 2 NE. Bedroom 3 east-center. Kitchen and services NW corner block.,VILLA,9,2,0,
256,15x24m Spacious,15,24,360,8.9,3875,W,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",234,12,19.5,22,55,23,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai ECR, Coimbatore, Madurai","West entry acceptable, master bedroom SW corner",West portico entry. Formal living front. Family room center. Master SE suite. Bedrooms 2-3 east wing. Bedroom 4 NE. Kitchen NW block with utility and service entry. Staircase core center.,VILLA,9,2,0,
257,18x24m Large Medium,18,24,432,10.67,4650,N,1BHK,0,1BHK underutilizes this large plot; consider higher BHK for efficient FSI usage,292.5,15,19.5,35,40,25,4.2,4.8,,,,,4.8,6,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,8,2.4,0,1,0,"Chennai OMR, Coimbatore, Salem","North entrance auspicious, master SW",Verandah spans north frontage. Living room behind verandah east-west axis. Bedroom in south zone. Kitchen and toilet on west service wall.,VILLA,12,2,0,
258,18x24m Large Medium,18,24,432,10.67,4650,N,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",292.5,15,19.5,30,45,25,4.2,4.8,3.6,4,,,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,0,1,0,"Chennai OMR, Coimbatore, Salem","North entrance auspicious, master SW",Verandah full north width. Living-dining spine east-west behind verandah. Master bedroom SW corner. Second bedroom SE. Kitchen and utility NW service block.,VILLA,12,2,0,
259,18x24m Large Medium,18,24,432,10.67,4650,N,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",292.5,15,19.5,28,50,22,4.2,4.8,3.6,4,3.3,3.6,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai OMR, Coimbatore, Salem","North entrance auspicious, master SW",North verandah full width. Living-dining open plan behind. Master bedroom SW. Bedroom 2 south-center. Bedroom 3 SE. Kitchen NW with utility. Staircase NE corner.,VILLA,12,2,1,Corner plot allows two-side setback relaxation per DTCP rules.
260,18x24m Large Medium,18,24,432,10.67,4650,N,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",292.5,15,19.5,25,55,20,4.2,4.8,3.6,4,3.3,3.6,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai OMR, Coimbatore, Salem","North entrance auspicious, master SW",Grand north verandah. Formal living and dining front zone. Master suite SW with walk-in. Bedrooms 2-3 south wing. Bedroom 4 east. Kitchen NW with pantry and utility. Central courtyard. Staircase NE.,VILLA,12,2,0,
261,18x24m Large Medium,18,24,432,10.67,4650,S,1BHK,0,1BHK underutilizes this large plot; consider higher BHK for efficient FSI usage,292.5,15,19.5,35,40,25,4.2,4.8,,,,,4.8,6,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,8,2.4,0,1,0,"Chennai OMR, Coimbatore, Salem","South entry needs vastu remedies, master SW",Entry verandah south. Living central spine. Bedroom placed north for privacy. Kitchen west side. Toilet between bedroom and kitchen.,VILLA,12,2,0,
262,18x24m Large Medium,18,24,432,10.67,4650,S,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",292.5,15,19.5,30,45,25,4.2,4.8,3.6,4,,,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,0,1,0,"Chennai OMR, Coimbatore, Salem","South entry needs vastu remedies, master SW",South verandah entry. Living room central. Master bedroom NW for vastu. Bedroom 2 NE. Kitchen SW with utility. Common toilet between bedrooms.,VILLA,12,2,0,
263,18x24m Large Medium,18,24,432,10.67,4650,S,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",292.5,15,19.5,28,50,22,4.2,4.8,3.6,4,3.3,3.6,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai OMR, Coimbatore, Salem","South entry needs vastu remedies, master SW",South verandah entry. Living central axis. Three bedrooms arranged north strip. Master NW per vastu. Kitchen SW service zone. Courtyard center if space allows.,VILLA,12,2,0,
264,18x24m Large Medium,18,24,432,10.67,4650,S,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",292.5,15,19.5,25,55,20,4.2,4.8,3.6,4,3.3,3.6,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai OMR, Coimbatore, Salem","South entry needs vastu remedies, master SW",South portico entry. Double-height living central. Master bedroom NW per vastu. Bedroom 2 NE. Bedrooms 3-4 north wing. Kitchen SW with service yard. Central courtyard with skylight.,VILLA,12,2,0,
265,18x24m Large Medium,18,24,432,10.67,4650,E,1BHK,0,1BHK underutilizes this large plot; consider higher BHK for efficient FSI usage,292.5,15,19.5,35,40,25,4.2,4.8,,,,,4.8,6,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,8,2.4,0,1,0,"Chennai OMR, Coimbatore, Salem",East facing most auspicious per vastu,East verandah full depth. Living room front east. Bedroom rear west corner. Kitchen south service strip. Toilet adjacent bedroom.,VILLA,12,2,0,
266,18x24m Large Medium,18,24,432,10.67,4650,E,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",292.5,15,19.5,30,45,25,4.2,4.8,3.6,4,,,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,0,1,0,"Chennai OMR, Coimbatore, Salem",East facing most auspicious per vastu,East verandah along frontage. Living room front-east. Dining behind living. Master bedroom SW corner. Bedroom 2 NW. Kitchen and services west wall.,VILLA,12,2,1,Corner plot allows two-side setback relaxation per DTCP rules.
267,18x24m Large Medium,18,24,432,10.67,4650,E,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",292.5,15,19.5,28,50,22,4.2,4.8,3.6,4,3.3,3.6,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai OMR, Coimbatore, Salem",East facing most auspicious per vastu,East verandah along depth. Living-dining front east half. Master bedroom SW. Bedrooms 2 and 3 west strip. Kitchen NW service block. Staircase south wall.,VILLA,12,2,0,
268,18x24m Large Medium,18,24,432,10.67,4650,E,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",292.5,15,19.5,25,55,20,4.2,4.8,3.6,4,3.3,3.6,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai OMR, Coimbatore, Salem",East facing most auspicious per vastu,East verandah grand entry. Living-dining front east wing. Master SW suite. Bedrooms 2-3 west wing. Bedroom 4 NW. Kitchen and utility west service block. Courtyard center. Staircase south.,VILLA,12,2,0,
269,18x24m Large Medium,18,24,432,10.67,4650,W,1BHK,0,1BHK underutilizes this large plot; consider higher BHK for efficient FSI usage,292.5,15,19.5,35,40,25,4.2,4.8,,,,,4.8,6,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,8,2.4,0,1,0,"Chennai OMR, Coimbatore, Salem","West entry acceptable, master bedroom SW corner",West entry verandah. Living front zone. Bedroom east rear for morning light. Kitchen and utility south strip. Toilet beside bedroom.,VILLA,12,2,0,
270,18x24m Large Medium,18,24,432,10.67,4650,W,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",292.5,15,19.5,30,45,25,4.2,4.8,3.6,4,,,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,0,1,0,"Chennai OMR, Coimbatore, Salem","West entry acceptable, master bedroom SW corner",West entry with verandah. Living-dining front zone. Master bedroom SE for morning sun. Bedroom 2 NE. Kitchen NW service corner with utility area.,VILLA,12,2,0,
271,18x24m Large Medium,18,24,432,10.67,4650,W,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",292.5,15,19.5,28,50,22,4.2,4.8,3.6,4,3.3,3.6,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai OMR, Coimbatore, Salem","West entry acceptable, master bedroom SW corner",West entry verandah. Living room front. Dining adjacent. Master bedroom SE. Bedroom 2 NE. Bedroom 3 east-center. Kitchen and services NW corner block.,VILLA,12,2,0,
272,18x24m Large Medium,18,24,432,10.67,4650,W,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",292.5,15,19.5,25,55,20,4.2,4.8,3.6,4,3.3,3.6,4.8,6,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,8,2.4,1,1,1,"Chennai OMR, Coimbatore, Salem","West entry acceptable, master bedroom SW corner",West portico entry. Formal living front. Family room center. Master SE suite. Bedrooms 2-3 east wing. Bedroom 4 NE. Kitchen NW block with utility and service entry. Staircase core center.,VILLA,12,2,0,
273,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,N,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,182.7,9.19,19.88,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,6,1.8,0,1,0,"Tiruchirappalli, Thanjavur, Madurai","North entrance auspicious, master SW",Verandah spans north frontage. Living room behind verandah east-west axis. Bedroom in south zone. Kitchen and toilet on west service wall.,PLOTTED_DEVELOPMENT,9,2,1,Corner plot allows two-side setback relaxation per DTCP rules.
274,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,N,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",182.7,9.19,19.88,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,0,1,0,"Tiruchirappalli, Thanjavur, Madurai","North entrance auspicious, master SW",Verandah full north width. Living-dining spine east-west behind verandah. Master bedroom SW corner. Second bedroom SE. Kitchen and utility NW service block.,PLOTTED_DEVELOPMENT,9,2,0,
275,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,N,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",182.7,9.19,19.88,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Tiruchirappalli, Thanjavur, Madurai","North entrance auspicious, master SW",North verandah full width. Living-dining open plan behind. Master bedroom SW. Bedroom 2 south-center. Bedroom 3 SE. Kitchen NW with utility. Staircase NE corner.,PLOTTED_DEVELOPMENT,9,2,0,
276,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,N,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",182.7,9.19,19.88,22,55,23,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Tiruchirappalli, Thanjavur, Madurai","North entrance auspicious, master SW",Grand north verandah. Formal living and dining front zone. Master suite SW with walk-in. Bedrooms 2-3 south wing. Bedroom 4 east. Kitchen NW with pantry and utility. Central courtyard. Staircase NE.,PLOTTED_DEVELOPMENT,9,2,0,
277,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,S,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,182.7,9.19,19.88,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,6,1.8,0,1,0,"Tiruchirappalli, Thanjavur, Madurai","South entry needs vastu remedies, master SW",Entry verandah south. Living central spine. Bedroom placed north for privacy. Kitchen west side. Toilet between bedroom and kitchen.,PLOTTED_DEVELOPMENT,9,2,0,
278,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,S,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",182.7,9.19,19.88,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,0,1,0,"Tiruchirappalli, Thanjavur, Madurai","South entry needs vastu remedies, master SW",South verandah entry. Living room central. Master bedroom NW for vastu. Bedroom 2 NE. Kitchen SW with utility. Common toilet between bedrooms.,PLOTTED_DEVELOPMENT,9,2,0,
279,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,S,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",182.7,9.19,19.88,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Tiruchirappalli, Thanjavur, Madurai","South entry needs vastu remedies, master SW",South verandah entry. Living central axis. Three bedrooms arranged north strip. Master NW per vastu. Kitchen SW service zone. Courtyard center if space allows.,PLOTTED_DEVELOPMENT,9,2,0,
280,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,S,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",182.7,9.19,19.88,22,55,23,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Tiruchirappalli, Thanjavur, Madurai","South entry needs vastu remedies, master SW",South portico entry. Double-height living central. Master bedroom NW per vastu. Bedroom 2 NE. Bedrooms 3-4 north wing. Kitchen SW with service yard. Central courtyard with skylight.,PLOTTED_DEVELOPMENT,9,2,1,Corner plot allows two-side setback relaxation per DTCP rules.
281,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,E,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,182.7,9.19,19.88,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,6,1.8,0,1,0,"Tiruchirappalli, Thanjavur, Madurai",East facing most auspicious per vastu,East verandah full depth. Living room front east. Bedroom rear west corner. Kitchen south service strip. Toilet adjacent bedroom.,PLOTTED_DEVELOPMENT,9,2,0,
282,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,E,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",182.7,9.19,19.88,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,0,1,0,"Tiruchirappalli, Thanjavur, Madurai",East facing most auspicious per vastu,East verandah along frontage. Living room front-east. Dining behind living. Master bedroom SW corner. Bedroom 2 NW. Kitchen and services west wall.,PLOTTED_DEVELOPMENT,9,2,0,
283,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,E,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",182.7,9.19,19.88,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Tiruchirappalli, Thanjavur, Madurai",East facing most auspicious per vastu,East verandah along depth. Living-dining front east half. Master bedroom SW. Bedrooms 2 and 3 west strip. Kitchen NW service block. Staircase south wall.,PLOTTED_DEVELOPMENT,9,2,0,
284,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,E,4BHK,1,"Excellent for 4BHK villa layout with all rooms, courtyard space, and staircase provision",182.7,9.19,19.88,22,55,23,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Tiruchirappalli, Thanjavur, Madurai",East facing most auspicious per vastu,East verandah grand entry. Living-dining front east wing. Master SW suite. Bedrooms 2-3 west wing. Bedroom 4 NW. Kitchen and utility west service block. Courtyard center. Staircase south.,PLOTTED_DEVELOPMENT,9,2,0,
285,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,W,1BHK,1,Adequate area for compact 1BHK layout with all essential rooms and ventilation,182.7,9.19,19.88,35,40,25,4,4.5,,,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,,,1.8,2.4,6,1.8,0,1,0,"Tiruchirappalli, Thanjavur, Madurai","West entry acceptable, master bedroom SW corner",West entry verandah. Living front zone. Bedroom east rear for morning light. Kitchen and utility south strip. Toilet beside bedroom.,PLOTTED_DEVELOPMENT,9,2,0,
286,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,W,2BHK,1,"Good fit for 2BHK with proper room sizes, cross ventilation, and setback compliance",182.7,9.19,19.88,30,45,25,4,4.5,3.6,4,,,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,0,1,0,"Tiruchirappalli, Thanjavur, Madurai","West entry acceptable, master bedroom SW corner",West entry with verandah. Living-dining front zone. Master bedroom SE for morning sun. Bedroom 2 NE. Kitchen NW service corner with utility area.,PLOTTED_DEVELOPMENT,9,2,0,
287,40x80ft Extended,12.19,24.38,297.19,7.34,3198.92,W,3BHK,1,"Well-suited for 3BHK with spacious rooms, utility area, and optional pooja room",182.7,9.19,19.88,28,50,22,4,4.5,3.6,4,3.3,3.6,4.2,5.4,3.6,3.6,3,3.6,1.5,2.7,1.2,1.8,1.8,2.4,6,1.8,1,1,1,"Tiruchirappalli, Thanjavur, Madurai","West entry acceptable, master bedroom SW corner",West entry verandah. Living room front. Dining adjacent. Master bedroom SE. Bedroom 2 NE. Bedroom 3 east-center. Kitchen and services NW corner block.,PLOTTED_DEVELOPMENT,9,2,1,Corner plot allows two-side setback relaxation per DTCP rules.
